id,name,gender,type,category_id,category_name
sr:competition:37693,"ITF Egypt F40, Men Doubles",men,doubles,sr:category:785,ITF Men
sr:competition:37731,"ITF Austria 08A, Women Singles",women,singles,sr:category:213,ITF Women
sr:competition:37733,"ITF Austria 08A, Women Doubles",women,doubles,sr:category:213,ITF Women
sr:competition:37737,"ITF Switzerland 06A, Women Singles",women,singles,sr:category:213,ITF Women
sr:competition:37739,"ITF Switzerland 06A, Women Doubles",women,doubles,sr:category:213,ITF Women
sr:competition:37765,"ITF Morocco 07A, Women Singles",women,singles,sr:category:213,ITF Women
sr:competition:37767,"ITF Morocco 07A, Women Doubles",women,doubles,sr:category:213,ITF Women
sr:competition:37771,"ITF Slovenia F6, Men Singles",men,singles,sr:category:785,ITF Men
sr:competition:37773,"ITF Slovenia F6, Men Doubles",men,doubles,sr:category:785,ITF Men
sr:competition:37777,"ITF Egypt F41, Men Singles",men,singles,sr:category:785,ITF Men
sr:competition:37779,"ITF Egypt F41, Men Doubles",men,doubles,sr:category:785,ITF Men
sr:competition:37783,"ITF Morocco F7, Men Singles",men,singles,sr:category:785,ITF Men
sr:competition:37785,"ITF Morocco F7, Men Doubles",men,doubles,sr:category:785,ITF Men
sr:competition:37803,"ITF Morocco F8, Men Doubles",men,doubles,sr:category:785,ITF Men
sr:competition:37805,"ITF Morocco F8, Men Singles",men,singles,sr:category:785,ITF Men
sr:competition:37809,"ITF Morocco 08A, Women Doubles",women,doubles,sr:category:213,ITF Women
sr:competition:37811,"ITF Morocco 08A, Women Singles",women,singles,sr:category:213,ITF Women
sr:competition:37831,"ITF Australia F9, Men Singles",men,singles,sr:category:785,ITF Men
sr:competition:37833,"ITF Australia F9, Men Doubles",men,doubles,sr:category:785,ITF Men
sr:competition:37855,"ITF Australia F10, Men Doubles",men,doubles,sr:category:785,ITF Men
sr:competition:37857,"ITF Australia F10, Men Singles",men,singles,sr:category:785,ITF Men
sr:competition:37861,"ITF Sweden F8, Men Doubles",men,doubles,sr:category:785,ITF Men
sr:competition:37863,"ITF Sweden F8, Men Singles",men,singles,sr:category:785,ITF Men
sr:competition:37867,"ITF Slovenia 04A, Women Singles",women,singles,sr:category:213,ITF Women
sr:competition:37869,"ITF Slovenia 04A, Women Doubles",women,doubles,sr:category:213,ITF Women
sr:competition:37913,"ATP Challenger Valencia, Spain Men Doubles",men,doubles,sr:category:72,Challenger
sr:competition:37915,"ATP Challenger Valencia, Spain Men Singles",men,singles,sr:category:72,Challenger
sr:competition:37921,"ATP Challenger Maspalomas, Spain Men Doubles",men,doubles,sr:category:72,Challenger
sr:competition:37923,"ATP Challenger Maspalomas, Spain Men Singles",men,singles,sr:category:72,Challenger
sr:competition:37927,"ATP Challenger Szekesfehervar, Hungary Men Doubles",men,doubles,sr:category:72,Challenger
sr:competition:37929,"ATP Challenger Szekesfehervar, Hungary Men Singles",men,singles,sr:category:72,Challenger
sr:competition:37933,"ITF Sweden F9, Men Doubles",men,doubles,sr:category:785,ITF Men
sr:competition:37935,"ITF Sweden F9, Men Singles",men,singles,sr:category:785,ITF Men
sr:competition:37943,"ITF Spain 30A, Women Singles",women,singles,sr:category:213,ITF Women
sr:competition:37945,"ITF Spain 30A, Women Doubles",women,doubles,sr:category:213,ITF Women
sr:competition:37949,"ITF Slovenia 05A, Women Singles",women,singles,sr:category:213,ITF Women
sr:competition:37951,"ITF Slovenia 05A, Women Doubles",women,doubles,sr:category:213,ITF Women
sr:competition:37955,"ITF Ecuador 04A, Women Singles",women,singles,sr:category:213,ITF Women
sr:competition:37957,"ITF Ecuador 04A, Women Doubles",women,doubles,sr:category:213,ITF Women
sr:competition:37961,"ITF Argentina 06A, Women Singles",women,singles,sr:category:213,ITF Women
sr:competition:37963,"ITF Argentina 06A, Women Doubles",women,doubles,sr:category:213,ITF Women
sr:competition:37991,"ITF Australia F11, Men Singles",men,singles,sr:category:785,ITF Men
sr:competition:37993,"ITF Australia F11, Men Doubles",men,doubles,sr:category:785,ITF Men
sr:competition:37997,ITF Great Britain F16 Men Singles,men,singles,sr:category:785,ITF Men
sr:competition:37999,ITF Great Britain F16 Men Doubles,men,doubles,sr:category:785,ITF Men
sr:competition:38003,ITF Colombia F4 Men Singles,men,singles,sr:category:785,ITF Men
sr:competition:38005,ITF Colombia F4 Men Doubles,men,doubles,sr:category:785,ITF Men
sr:competition:38007,"ITF Croatia 04A, Women Doubles",women,doubles,sr:category:213,ITF Women
sr:competition:38009,"ITF Croatia 04A, Women Singles",women,singles,sr:category:213,ITF Women
sr:competition:38013,"ITF Argentina 07A, Women Doubles",women,doubles,sr:category:213,ITF Women
sr:competition:38015,"ITF Argentina 07A, Women Singles",women,singles,sr:category:213,ITF Women
sr:competition:38067,ITF Great Britain F17 Men Doubles,men,doubles,sr:category:785,ITF Men
sr:competition:38069,"ITF Great Britain F17, Men Singles",men,singles,sr:category:785,ITF Men
sr:competition:38073,"2022 ITF Australia F12, Men Doubles",men,doubles,sr:category:785,ITF Men
sr:competition:38075,"ITF Australia F12, Men Singles",men,singles,sr:category:785,ITF Men
sr:competition:38079,"ITF USA 45A, Women Doubles",women,doubles,sr:category:213,ITF Women
sr:competition:38081,"ITF USA 45A, Women Singles",women,singles,sr:category:213,ITF Women
sr:competition:38085,"ITF Argentina 08A, Women Doubles",women,doubles,sr:category:213,ITF Women
sr:competition:38087,"ITF Argentina 08A, Women Singles",women,singles,sr:category:213,ITF Women
sr:competition:38089,"ATP Challenger Temuco, Chile, Men Doubles",men,doubles,sr:category:72,Challenger
sr:competition:38091,"ATP Challenger Temuco, Chile, Men Singles",men,singles,sr:category:72,Challenger
sr:competition:38133,"ITF Great Britain F15, Men Doubles",men,doubles,sr:category:785,ITF Men
sr:competition:38135,"ITF Great Britain F15, Men Singles",men,singles,sr:category:785,ITF Men
sr:competition:38139,"ITF Great Britain 19A, Women Doubles",women,doubles,sr:category:213,ITF Women
sr:competition:38141,"ITF Great Britain 19A, Women Singles",women,singles,sr:category:213,ITF Women
sr:competition:38145,"ITF Spain 28A, Women Doubles",women,doubles,sr:category:213,ITF Women
sr:competition:38147,"ITF Spain 28A, Women Singles",women,singles,sr:category:213,ITF Women
sr:competition:38167,"ITF Australia 15A, Women Doubles",women,doubles,sr:category:213,ITF Women
sr:competition:38169,"ITF Australia 15A, Women Singles",women,singles,sr:category:213,ITF Women
sr:competition:38173,"ITF Great Britain 18A, Women Doubles",women,doubles,sr:category:213,ITF Women
sr:competition:38175,"ITF Great Britain 18A, Women Singles",women,singles,sr:category:213,ITF Women
sr:competition:38181,"WTA 125K Andorra, Andorra Women Singles",women,singles,sr:category:871,WTA 125K
sr:competition:38183,"WTA 125K Andorra, Andorra Women Doubles",women,doubles,sr:category:871,WTA 125K
sr:competition:38203,"WTA Austin, USA Women Singles",women,singles,sr:category:6,WTA
sr:competition:38205,"WTA Austin, USA Women Doubles",women,doubles,sr:category:6,WTA
sr:competition:38265,"ITF Spain 32A, Women Singles",women,singles,sr:category:213,ITF Women
sr:competition:38267,"ITF Spain 32A, Women Doubles",women,doubles,sr:category:213,ITF Women
sr:competition:38271,"ITF Slovakia 05A, Women Singles",women,singles,sr:category:213,ITF Women
sr:competition:38273,"ITF Slovakia 05A, Women Doubles",women,doubles,sr:category:213,ITF Women
sr:competition:38277,"ITF Great Britain 17A, Women Singles",women,singles,sr:category:213,ITF Women
sr:competition:38279,"ITF Great Britain 17A, Women Doubles",women,doubles,sr:category:213,ITF Women
sr:competition:38283,"ITF Australia 16A, Women Singles",women,singles,sr:category:213,ITF Women
sr:competition:38285,"ITF Australia 16A, Women Doubles",women,doubles,sr:category:213,ITF Women
sr:competition:38317,"ITF USA F45, Men Singles",men,singles,sr:category:785,ITF Men
sr:competition:38319,"ITF USA F45, Men Doubles",men,doubles,sr:category:785,ITF Men
sr:competition:38323,"ITF Tunisia F54, Men Doubles",men,doubles,sr:category:785,ITF Men
sr:competition:38327,"ITF Tunisia F54, Men Singles",men,singles,sr:category:785,ITF Men
sr:competition:38333,"ITF USA 53A, Women Doubles",women,doubles,sr:category:213,ITF Women
sr:competition:38335,"ITF USA 53A, Women Singles",women,singles,sr:category:213,ITF Women
sr:competition:38341,United Cup,mixed,mixed,sr:category:2414,United Cup
sr:competition:38357,"Banja Luka, Bosnia & Herzegovina Men Singles",men,singles,sr:category:3,ATP
sr:competition:38359,"Banja Luka, Bosnia & Herzegovina Men Doubles",men,doubles,sr:category:3,ATP
sr:competition:38393,"ITF USA F44, Men Doubles",men,doubles,sr:category:785,ITF Men
sr:competition:38395,"ITF USA F44, Men Singles",men,singles,sr:category:785,ITF Men
sr:competition:38399,"ITF Tunisia F55, Men Doubles",men,doubles,sr:category:785,ITF Men
sr:competition:38401,"ITF Tunisia F55, Men Singles",men,singles,sr:category:785,ITF Men
sr:competition:38405,"ITF Australia F13, Men Doubles",men,doubles,sr:category:785,ITF Men
sr:competition:38407,"ITF Australia F13, Men Singles",men,singles,sr:category:785,ITF Men
sr:competition:38411,"ITF Spain 29A, Women Doubles",women,doubles,sr:category:213,ITF Women
sr:competition:38413,"ITF Spain 29A, Women Singles",women,singles,sr:category:213,ITF Women
sr:competition:38417,"ITF Kenya 01A, Women Doubles",women,doubles,sr:category:213,ITF Women
sr:competition:38419,"ITF Kenya 01A, Women Singles",women,singles,sr:category:213,ITF Women
sr:competition:38423,"ITF Australia 17A, Women Doubles",women,doubles,sr:category:213,ITF Women
sr:competition:38425,"ITF Australia 17A, Women Singles",women,singles,sr:category:213,ITF Women
sr:competition:38429,"ITF Israel 04B, Women Doubles",women,doubles,sr:category:213,ITF Women
sr:competition:38431,"ITF Israel 04B, Women Singles",women,singles,sr:category:213,ITF Women
sr:competition:38435,"ITF Spain 33A, Women Doubles",women,doubles,sr:category:213,ITF Women
sr:competition:38437,"ITF Spain 33A, Women Singles",women,singles,sr:category:213,ITF Women
sr:competition:38469,"ITF Australia F14, Men Doubles",men,doubles,sr:category:785,ITF Men
sr:competition:38471,"ITF Australia F14, Men Singles",men,singles,sr:category:785,ITF Men
sr:competition:38475,"ITF Tunisia F56, Men Doubles",men,doubles,sr:category:785,ITF Men
sr:competition:38477,"ITF Tunisia F56, Men Singles",men,singles,sr:category:785,ITF Men
sr:competition:38481,"ITF Tunisia F57, Men Doubles",men,doubles,sr:category:785,ITF Men
sr:competition:38483,"ITF Tunisia F57, Men Singles",men,singles,sr:category:785,ITF Men
sr:competition:38489,"ITF Dominican Republic F7, Men Doubles",men,doubles,sr:category:785,ITF Men
sr:competition:38491,"ITF Dominican Republic F7, Men Singles",men,singles,sr:category:785,ITF Men
sr:competition:38497,"ITF Spain 31A, Women Doubles",women,doubles,sr:category:213,ITF Women
sr:competition:38501,"ITF Spain 31A, Women Singles",women,singles,sr:category:213,ITF Women
sr:competition:38507,"ITF Australia 18A, Women Doubles",women,doubles,sr:category:213,ITF Women
sr:competition:38509,"ITF Australia 18A, Women Singles",women,singles,sr:category:213,ITF Women
sr:competition:38513,"ITF Luxembourg 02A, Women Doubles",women,doubles,sr:category:213,ITF Women
sr:competition:38515,"ITF Luxembourg 02A, Women Singles",women,singles,sr:category:213,ITF Women
sr:competition:38519,"ITF Argentina 09A, Women Doubles",women,doubles,sr:category:213,ITF Women
sr:competition:38521,"ITF Argentina 09A, Women Singles",women,singles,sr:category:213,ITF Women
sr:competition:38529,"ITF Kenya 02A, Women Doubles",women,doubles,sr:category:213,ITF Women
sr:competition:38531,"ITF Kenya 02A, Women Singles",women,singles,sr:category:213,ITF Women
sr:competition:38535,"ITF Dominican Republic 05A, Women Doubles",women,doubles,sr:category:213,ITF Women
sr:competition:38537,"ITF Dominican Republic 05A, Women Singles",women,singles,sr:category:213,ITF Women
sr:competition:38623,"ITF Tunisia F58, Men Doubles",men,doubles,sr:category:785,ITF Men
sr:competition:38625,ITF Tunisia F58 Men Singles,men,singles,sr:category:785,ITF Men
sr:competition:38629,ITF Tunisia F59 Men Doubles,men,doubles,sr:category:785,ITF Men
sr:competition:38631,ITF Tunisia F59 Men Singles,men,singles,sr:category:785,ITF Men
sr:competition:38635,ITF Dominican Republic F8 Men Doubles,men,doubles,sr:category:785,ITF Men
sr:competition:38637,ITF Dominican Republic F8 Men Singles,men,singles,sr:category:785,ITF Men
sr:competition:38641,"ITF Brazil 09A, Women Doubles",women,doubles,sr:category:213,ITF Women
sr:competition:38643,"ITF Brazil 09A, Women Singles",women,singles,sr:category:213,ITF Women
sr:competition:38647,"ITF Dominican Republic 06A, Women Doubles",women,doubles,sr:category:213,ITF Women
sr:competition:38649,"ITF Dominican Republic 06A, Women Singles",women,singles,sr:category:213,ITF Women
sr:competition:38653,"ITF Spain 35A, Women Doubles",women,doubles,sr:category:213,ITF Women
sr:competition:38655,"ITF Spain 35A, Women Singles",women,singles,sr:category:213,ITF Women
sr:competition:38659,"ITF Argentina 10A, Women Doubles",women,doubles,sr:category:213,ITF Women
sr:competition:38661,"ITF Argentina 10A, Women Singles",women,singles,sr:category:213,ITF Women
sr:competition:38665,"ITF Austria 12A, Women Doubles",women,doubles,sr:category:213,ITF Women
sr:competition:38667,"ITF Austria 12A, Women Singles",women,singles,sr:category:213,ITF Women
sr:competition:38671,"ATP Challenger Piracicaba, Brazil Men Singles",men,singles,sr:category:72,Challenger
sr:competition:38673,"ATP Challenger Piracicaba, Brazil Men Doubles",men,doubles,sr:category:72,Challenger
sr:competition:38677,"ATP Challenger Ottignies-Louvain-la-Neuve, Belgium Men Singles",men,singles,sr:category:72,Challenger
sr:competition:38679,"ATP Challenger Ottignies-Louvain-la-Neuve, Belgium Men Doubles",men,doubles,sr:category:72,Challenger
sr:competition:38683,"WTA Merida, Mexico Women Singles",women,singles,sr:category:6,WTA
sr:competition:38685,"WTA Merida, Mexico Women Doubles",women,doubles,sr:category:6,WTA
sr:competition:38693,"WTA Warsaw, Poland Women Singles",women,singles,sr:category:6,WTA
sr:competition:38695,"WTA Warsaw, Poland Women Doubles",women,doubles,sr:category:6,WTA
sr:competition:38713,ITF Tunisia F60 Men Doubles,men,doubles,sr:category:785,ITF Men
sr:competition:38715,"ITF Tunisia F60, Men Singles",men,singles,sr:category:785,ITF Men
sr:competition:38719,"ITF Spain 34A, Women Singles",women,singles,sr:category:213,ITF Women
sr:competition:38721,"ITF Spain 34A, Women Doubles",women,doubles,sr:category:213,ITF Women
sr:competition:38725,"ITF Austria 13A, Women Singles",women,singles,sr:category:213,ITF Women
sr:competition:38727,"ITF Austria 13A, Women Doubles",women,doubles,sr:category:213,ITF Women
sr:competition:38731,"ATP Challenger Tenerife 2, Spain Men Doubles",men,doubles,sr:category:72,Challenger
sr:competition:38733,"ATP Challenger Tenerife 2, Spain Men Singles",men,singles,sr:category:72,Challenger
sr:competition:38753,ITF Tunisia F61 Men Doubles,men,doubles,sr:category:785,ITF Men
sr:competition:38755,ITF Tunisia F61 Men Singles,men,singles,sr:category:785,ITF Men
sr:competition:38757,World Tennis League Men Singles,men,singles,sr:category:79,Exhibition
sr:competition:38761,World Tennis League Women Singles,women,singles,sr:category:79,Exhibition
sr:competition:38763,World Tennis League Mixed Doubles,mixed,mixed_doubles,sr:category:79,Exhibition
sr:competition:38783,"Exhibition Diriyah Tennis Cup, Men Doubles",men,doubles,sr:category:79,Exhibition
sr:competition:38809,"ITF New Zealand F2, Men Doubles",men,doubles,sr:category:785,ITF Men
sr:competition:38811,"ITF New Zealand F2, Men Singles",men,singles,sr:category:785,ITF Men
sr:competition:38817,"ITF Tunisia F62, Men Doubles",men,doubles,sr:category:785,ITF Men
sr:competition:38819,"ITF Tunisia F62, Men Singles",men,singles,sr:category:785,ITF Men
sr:competition:38823,"ITF New Zealand 02A, Women Doubles",women,doubles,sr:category:213,ITF Women
sr:competition:38825,"ITF New Zealand 02A, Women Singles",women,singles,sr:category:213,ITF Women
sr:competition:38853,"ITF Tunisia F63, Men Doubles",men,doubles,sr:category:785,ITF Men
sr:competition:38855,"ITF Tunisia F63, Men Singles",men,singles,sr:category:785,ITF Men
sr:competition:38857,"ITF Tunisia 53A, Women Doubles",women,doubles,sr:category:213,ITF Women
sr:competition:38859,"ITF Tunisia 53A, Women Singles",women,singles,sr:category:213,ITF Women
sr:competition:38861,"ITF India 09A, Women Singles",women,singles,sr:category:213,ITF Women
sr:competition:38867,"ITF India 09A, Women Doubles",women,doubles,sr:category:213,ITF Women
sr:competition:38957,"ATP Challenger Tenerife 3, Spain Men Singles",men,singles,sr:category:72,Challenger
sr:competition:38959,"ATP Challenger Tenerife 3, Spain Men Doubles",men,doubles,sr:category:72,Challenger
